class_ind,class_name,n_images
30665,haemolysin,33
30666,haemolysis,142
30667,haemophile,18
30668,haemophiliac,79
30669,haemopoiesis,70
30670,haemoproteid,0
30671,haemoprotein,13
30672,haemosiderin,50
30673,haemosporidian,0
30674,haemostat,138
30675,haemulon_album,33
30676,haemulon_aurolineatum,60
30677,haemulon_macrostomum,8
30678,haemulon_malanurum,0
30679,haemulon_parra,27
30680,hafnium,761
30681,haft,1827
30682,hag,1902
30683,hagberry,12
30684,hagberry_tree,0
30685,hagbut,5
30686,hageman_factor,21
30687,hagerstown,2243
30688,hagfish,707
30689,haggai,1359
30690,haggard,1831
30691,haggis,1709
30692,haggler,305
30693,hagia_sofia,1667
30694,hagia_sophia,1726
30695,hagiographer,58
30696,hagiographist,1
30697,hagiologist,7
30698,hahn,2130
30699,hahnium,36
30700,haick,177
30701,haida,2250
30702,haifa,2256
30703,haik,1690
30704,hail,2515
30705,haile_selassie,1216
30706,hailstone,1393
30707,hailstorm,2112
30708,haiphong,1819
30709,hair,3093
30710,hair-tailed_mole,1
30711,hair_ball,2071
30712,hair_cell,1696
30713,hair_coloring,1891
30714,hair_curler,1084
30715,hair_drier,1344
30716,hair_dryer,1776
30717,hair_dye,2258
30718,hair_follicle,1322
30719,hair_gel,1523
30720,hair_grass,1248
30721,hair_grease,964
30722,hair_mousse,1386
30723,hair_oil,1348
30724,hair_seal,867
30725,hair_shirt,1539
30726,hair_slide,1128
30727,hair_space,1421
30728,hair_spray,2431
30729,hair_style,1974
30730,hair_tonic,1248
30731,hair_trigger,644
30732,hairball,1407
30733,hairbrush,1923
30734,haircloth,72
30735,haircut,2386
30736,hairdo,2390
30737,hairdresser,1848
30738,hairdressing,2025
30739,hairgrip,178
30740,hairline,1671
30741,hairnet,1243
30742,hairpiece,1229
30743,hairpin,1695
30744,hairpin_bend,543
30745,hairsplitter,35
30746,hairspring,657
30747,hairstreak,1387
30748,hairstreak_butterfly,1201
30749,hairstyle,2038
30750,hairstylist,1493
30751,hairtail,432
30752,hairy-legged_vampire_bat,17
30753,hairy_darling_pea,9
30754,hairy_finger_grass,11
30755,hairy_golden_aster,99
30756,hairy_honeysuckle,127
30757,hairy_lip_fern,35
30758,hairy_spurge,32
30759,hairy_tare,51
30760,hairy_vetch,707
30761,hairy_willowherb,132
30762,hairy_wood_mint,38
30763,haiti,2300
30764,haitian,2201
30765,haitian_capital,314
30766,haj,1882
30767,haji,1818
30768,hajj,2250
30769,hajji,1181
30770,hake,1761
30771,hakea_laurina,128
30772,hakea_leucoptera,26
30773,hakea_lissosperma,36
30774,hakeem,1274
30775,hakenkreuz,1159
30776,hakham,158
30777,hakim,1836
30778,hakka,1938
30779,halab,991
30780,halal,2104
30781,halberd,1285
30782,halberdier,827
30783,halchidhoma,8
30784,halcion,443
30785,haldane,1332
30786,haldea_striatula,1
30787,haldol,272
30788,hale,1950
30789,haleakala_national_park,1632
30790,halesia_carolina,443
30791,halesia_tetraptera,220
30792,halevy,1328
30793,haley,2136
30794,half-and-half,1748
30795,half-and-half_dressing,72
30796,half-breed,1497
30797,half-brother,1604
30798,half-caste,516
30799,half-free_morel,72
30800,half-length,1340
30801,half-light,1329
30802,half-mast,1361
30803,half-moon,2041
30804,half-pint,1396
30805,half-relief,308
30806,half-sister,2007
30807,half-slip,1050
30808,half-wit,628
30809,half_binding,808
30810,half_blood,974
30811,half_boot,1156
30812,half_brother,1959
30813,half_cross_stitch,1036
30814,half_door,1407
30815,half_hatchet,256
30816,half_hitch,1355
30817,half_mask,1343
30818,half_page,1865
30819,half_sister,1661
30820,half_snipe,223
30821,half_sole,1015
30822,half_title,1156
30823,half_track,1490
30824,halfback,1523
30825,halfbeak,535
30826,halftone,1410
30827,halftone_engraving,73
30828,haliaeetus_leucocephalus,1669
30829,haliaeetus_leucorhyphus,1
30830,haliaeetus_pelagicus,511
30831,haliatus_albicilla,2
30832,halibut,2272
30833,halibut-liver_oil,82
30834,halicarnassus,1004
30835,halicoeres_bivittatus,0
30836,halicoeres_radiatus,1
30837,halide,1414
30838,halifax,2074
30839,halimodendron_argenteum,1
30840,halimodendron_halodendron,39
30841,haliotis_tuberculata,171
30842,halite,1587
30843,halitosis,1327
30844,halitus,67
30845,hall,2270
30846,hall_of_fame,2835
30847,hall_of_residence,1602
30848,hall_porter,1197
30849,hallah,607
30850,halle,2579
30851,halle-an-der-saale,1244
30852,halley,1779
30853,halliard,134
30854,halls_honeysuckle,118
30855,hallstand,1100
30856,hallucination,1902
30857,hallucinogen,1560
30858,hallucinogenic_drug,427
30859,hallux,1216
30860,hallway,2636
30861,halm,1426
30862,halo,2350
30863,haloalkane,257
30864,halobacter,4
30865,halobacteria,117
30866,halobacterium,391
30867,halocarbon,414
30868,halocarpus_bidwilli,0
30869,haloform,100
30870,halogeton,156
30871,halogeton_glomeratus,94
30872,halogeton_souda,0
30873,halon,1287
30874,haloperidol,913
30875,halophil,26
30876,halophile,137
30877,halophyte,231
30878,halothane,858
30879,hals,2237
30880,halter,2218
30881,haltere,1248
30882,halyard,1277
30883,ham,2165
30884,ham_actor,296
30885,ham_and_eggs,1725
30886,ham_hock,338
30887,ham_sandwich,1823
30888,hamadryad,934
30889,hamamelis_vernalis,358
30890,hamamelis_virginiana,1161
30891,haman,1377
30892,hamate,537
30893,hamate_bone,54
30894,hamburg,2341
30895,hamburg_parsley,75
30896,hamburger,2480
30897,hamburger_bun,965
30898,hamburger_roll,390
30899,hamburger_steak,1106
30900,hame,1674
30901,hamelia,668
30902,hamelia_erecta,14
30903,hamelia_patens,428
30904,hamelin,1365
30905,hameln,1702
30906,hamilton,2191
30907,hamlet,2308
30908,hammarskjold,1134
30909,hammer,2381
30910,hammerhead,1848
30911,hammerhead_shark,1215
30912,hammerstein,2210
30913,hammertoe,725
30914,hammett,1295
30915,hamming,1419
30916,hammock,2398
30917,hammond_organ,1524
30918,hammurabi,1462
30919,hammurapi,195
30920,hamper,1896
30921,hampshire,2866
30922,hampshire_down,1550
30923,hampton,2032
30924,hampton_roads,2036
30925,hamster,2294
30926,hamstring,1589
30927,hamstring_tendon,164
30928,hamsun,1091
30929,han-gook,171
30930,hancock,2584
30931,hand,2262
30932,hand-held_computer,1840
30933,hand-held_microcomputer,20
30934,hand-me-down,1024
30935,hand_ax,1135
30936,hand_axe,1298
30937,hand_blower,920
30938,hand_brake,1667
30939,hand_calculator,1299
30940,hand_cheese,1353
30941,hand_cream,1823
30942,hand_drill,1389
30943,hand_fern,930
30944,hand_glass,1611
30945,hand_grenade,1643
30946,hand_job,1097
30947,hand_line,1558
30948,hand_lotion,1404
30949,hand_luggage,1060
30950,hand_mirror,1333
30951,hand_mower,783
30952,hand_organ,1404
30953,hand_pump,1483
30954,hand_puppet,1799
30955,hand_saw,1938
30956,hand_shovel,1046
30957,hand_throttle,1068
30958,hand_tool,1872
30959,hand_towel,1607
30960,hand_truck,1531
30961,hand_wear,2112
30962,handbag,2293
30963,handball,2118
30964,handball_court,702
30965,handbarrow,61
30966,handbasin,922
30967,handbasket,1138
30968,handbell,1801
30969,handbook,1889
30970,handbow,28
30971,handcar,1094
30972,handcart,1311
30973,handcraft,1754
30974,handcuff,1442
30975,handel,2119
30976,handgrip,1314
30977,handgun,1865
30978,handheld_drill,267
30979,handhold,1558
30980,handicapped_person,1089
30981,handicapper,1497
30982,handicraft,2051
30983,handies_peak,518
30984,handiwork,1826
30985,handkerchief,1593
30986,handle,2377
30987,handle-bars,1925
30988,handlebar,2047
30989,handler,1678
30990,handline,1461
30991,handlock,114
30992,handloom,1434
30993,handmaid,1212
30994,handmaiden,1317
30995,handoff,1715
30996,handrail,2000
30997,handrest,239
30998,hands,2725
30999,handsaw,1411
31000,handsaw_fish,14
31001,handset,2319
31002,handspike,103
31003,handstamp,1723
31004,handwear,729
31005,handwheel,1344
31006,handwork,1612
31007,handwriting_expert,583
31008,handy,2682
31009,handyman,1958
31010,hang-up,2301
31011,hang_glider,1863
31012,hangar,2997
31013,hangar_queen,304
31014,hangbird,8
31015,hangchow,400
31016,hanger,2163
31017,hanger-on,1807
31018,hanging,3023
31019,hanging_chad,1295
31020,hanging_fly,1529
31021,hanging_gardens_of_babylon,838
31022,hanging_geranium,505
31023,hanging_wall,1634
31024,hangman,1825
31025,hangmans_halter,2
31026,hangmans_rope,39
31027,hangnail,1050
31028,hangout,2323
31029,hangover,1895
31030,hangzhou,2014
31031,hangzhou_bay,323
31032,hank,2904
31033,hank_aaron,1509
31034,hank_panky,154
31035,hank_williams,1550
31036,hankey,1251
31037,hankie,1458
31038,hanks,2345
31039,hanky,2193
31040,hannah_arendt,1200
31041,hannibal,1849
31042,hannover,2783
31043,hanoi,1851
31044,hanover,2728
31045,hanoverian,1900
31046,hans_adolf_krebs,74
31047,hans_albrecht_bethe,177
31048,hans_arp,1249
31049,hans_bethe,519
31050,hans_c._j._gram,7
31051,hans_christian_andersen,1641
31052,hans_christian_oersted,272
31053,hans_conrad_julius_reiter,2
31054,hans_eysenck,189
31055,hans_fischer,1334
31056,hans_geiger,757
31057,hans_holbein,1122
31058,hans_jurgen_eysenck,37
31059,hans_zinsser,48
31060,hansom,1638
31061,hansom_cab,537
31062,hanuman,2149
31063,haoma,317
31064,haploid,1345
31065,haplopappus_acaulis,12
31066,haplopappus_phyllocephalus,0
31067,haplopappus_spinulosus,23
31068,haplosporidian,25
31069,haranguer,50
31070,harare,1691
31071,harasser,845
31072,harbor,2405
31073,harbor_porpoise,1143
31074,harbor_seal,1701
31075,harborage,492
31076,harbour,2225
31077,harbourage,94
31078,hard-boiled_egg,1215
31079,hard-cooked_egg,165
31080,hard-shell_clam,98
31081,hard-shell_crab,100
31082,hard-skinned_puffball,3
31083,hard_beech,471
31084,hard_candy,1724
31085,hard_cider,1154
31086,hard_clam,773
31087,hard_coal,1042
31088,hard_disc,1492
31089,hard_disk,1975
31090,hard_drink,1289
31091,hard_drive,2422
31092,hard_drug,1468
31093,hard_fern,614
31094,hard_hat,2313
31095,hard_lead,1891
31096,hard_liquor,1096
31097,hard_palate,778
31098,hard_roe,234
31099,hard_roll,1567
31100,hard_rubber,1424
31101,hard_rush,1549
31102,hard_sauce,958
31103,hard_shoulder,1438
31104,hard_solder,463
31105,hard_steel,1515
31106,hard_tick,634
31107,hard_water,1447
31108,hard_wheat,1129
31109,hard_worker,1923
31110,hardback,1527
31111,hardbake,18
31112,hardboard,1476
31113,hardcover,2008
31114,hardenbergia_comnptoniana,0
31115,hardening,1201
31116,hardheads,296
31117,harding,2056
31118,harding_grass,135
31119,hardinggrass,9
31120,hardliner,1238
31121,hardpan,777
31122,hardstem_bulrush,67
31123,hardstemmed_bulrush,0
31124,hardtack,1137
31125,hardtop,2039
31126,hardware,3049
31127,hardware_store,2088
31128,hardwareman,36
31129,hardwood,2494
31130,hardy,2332
31131,hare,2506
31132,hare_krishna,2163
31133,hare_wallaby,199
31134,harebell,1224
31135,hareem,573
31136,harefoot,47
31137,harem,1932
31138,hares-foot_bristle_fern,6
31139,hares-foot_fern,37
31140,hargeisa,1318
31141,hargreaves,1451
31142,haricot,1431
31143,haricot_vert,509
31144,haricots_verts,1563
31145,harijan,375
31146,harlan_f._stone,55
31147,harlan_fisk_stone,7
31148,harlan_fiske_stone,71
31149,harlan_stone,217
31150,harlean_carpenter,78
31151,harlem,2291
31152,harlem_river,1156
31153,harlequin,2149
31154,harlequin-snake,60
31155,harlequin_opal,372
31156,harley_granville-barker,187
31157,harley_street,1483
31158,harlot,1599
31159,harlow,1953
31160,harlow_shapley,233
31161,harmattan,1444
31162,harmonic_analysis,1056
31163,harmonic_law,277
31164,harmonica,2447
31165,harmonics,1411
31166,harmonisation,1508
31167,harmoniser,1254
31168,harmonium,896
31169,harmonization,1460
31170,harmonizer,1141
31171,harmsworth,1253
31172,harness,2150
31173,harness_horse,1895
31174,harnessed_antelope,21
31175,harold_clayton_lloyd,32
31176,harold_clayton_urey,55
31177,harold_harefoot,44
31178,harold_hart_crane,25
31179,harold_hirschsprung,2
31180,harold_i,1282
31181,harold_ii,1236
31182,harold_kroto,303
31183,harold_lloyd,1225
31184,harold_nicolson,275
31185,harold_pinter,1212
31186,harold_urey,155
31187,harold_w._kroto,51
31188,harp,2076
31189,harp_seal,1507
31190,harper,2123
31191,harpers_ferry,2219
31192,harpia_harpyja,318
31193,harpist,1775
31194,harpo,1506
31195,harpoon,1920
31196,harpoon_gun,511
31197,harpoon_line,131
31198,harpoon_log,46
31199,harpooneer,501
31200,harpooner,776
31201,harpsichord,1295
31202,harpsichordist,1052
31203,harpulla,1
31204,harpullia,114
31205,harpullia_cupanioides,2
31206,harpullia_pendula,112
31207,harpy,1201
31208,harpy_bat,32
31209,harpy_eagle,1201
31210,harquebus,108
31211,harridan,325
31212,harrier,1980
31213,harrier_eagle,1343
31214,harriet_beecher_stowe,1372
31215,harriet_elizabeth_beecher_stowe,479
31216,harriet_tubman,1393
31217,harriet_wilson,411
31218,harriman,2168
31219,harris,2389
31220,harris_tweed,1324
31221,harrisburg,2236
31222,harrison,2122
31223,harrod,1824
31224,harrow,1944
31225,harry_bridges,767
31226,harry_f._klinefelter,7
31227,harry_fitch_kleinfelter,0
31228,harry_hotspur,114
31229,harry_houdini,1171
31230,harry_lauder,808
31231,harry_lillis_crosby,67
31232,harry_s_truman,1794
31233,harry_sinclair_lewis,31
31234,harry_stack_sullivan,64
31235,harry_truman,1776
31236,hart,2648
31237,hart_crane,424
31238,harte,1459
31239,hartebeest,1328
31240,hartford,2542
31241,hartford_fern,36
31242,hartley,2440
31243,harts-tongue,216
31244,harts-tongue_fern,156
31245,harum-scarum,777
31246,harvard,2379
31247,harvard_university,1979
31248,harvery_williams_cushing,1
31249,harvest,2127
31250,harvest-lice,20
31251,harvest_fly,700
31252,harvest_mite,108
31253,harvest_mouse,1029
31254,harvester,1731
31255,harvestfish,53
31256,harvestman,996
31257,harvey,2637
31258,harvey_cushing,459
31259,harvey_wallbanger,1112
31260,has-been,1748
31261,haschisch,1121
31262,hasdrubal,1074
31263,hasek,1844
31264,hash,2961
31265,hash_head,558
31266,hash_house,1470
31267,hasheesh,1022
31268,hashemite_kingdom_of_jordan,1119
31269,hashish,1676
31270,hasid,761
31271,hasidim,569
31272,hasidism,665
31273,haslet,1766
31274,hasp,1411
31275,hassam,912
31276,hassel,1537
31277,hassid,605
31278,hassidim,390
31279,hassidism,92
31280,hassium,253
31281,hassock,821
31282,hastate_leaf,78
31283,hastings,2102
31284,hasty_pudding,896
31285,hat,3123
31286,hat_shop,1575
31287,hatband,1183
31288,hatbox,1357
31289,hatch,2612
31290,hatchback,1835
31291,hatchback_door,1386
31292,hatcheck_girl,12
31293,hatchel,516
31294,hatchery,2445
31295,hatchet,2007
31296,hatchet_man,880
31297,hatching,1547
31298,hatchling,1625
31299,hatchway,676
31300,hatefulness,90
31301,hatemonger,169
31302,hater,1966
31303,hathaway,2005
31304,hatiora_gaertneri,75
31305,hatmaker,1243
31306,hatoglobin,0
31307,hatpin,1181
31308,hatrack,1125
31309,hatter,1533
31310,hatteras_island,1856
31311,hattiesburg,2249
31312,hauberk,1141
31313,hauler,2065
31314,haulier,871
31315,haulm,192
31316,haunch,1181
31317,haunt,1987
31318,hausa,1284
31319,hausen,1372
31320,hausmannite,539
31321,haussa,985
31322,haustorium,275
31323,hautbois,1513
31324,hautboy,248
31325,haute-normandie,1617
31326,havana,2118
31327,havasupai,2262
31328,have,2615
31329,have-not,1939
31330,havel,1805
31331,havelock,1823
31332,haven,2181
31333,haversack,1302
31334,haversian_canal,174
31335,haw,2544
31336,haw-haw,2047
31337,hawaii,2590
31338,hawaii_island,2310
31339,hawaii_volcanoes_national_park,1737
31340,hawaiian,2352
31341,hawaiian_capital,343
31342,hawaiian_dancing,1251
31343,hawaiian_guitar,1264
31344,hawaiian_honeycreeper,155
31345,hawaiian_islands,1788
31346,hawfinch,976
31347,hawk,2643
31348,hawk_moth,1437
31349,hawk_nose,677
31350,hawk_owl,1819
31351,hawkbill,967
31352,hawkbit,568
31353,hawker,1980
31354,hawkeye_state,1080
31355,hawking,1849
31356,hawkins,2726
31357,hawkmoth,1160
31358,hawks-beard,309
31359,hawks-beards,5
31360,hawksbill,1741
31361,hawksbill_turtle,1239
31362,hawkshaw,960
31363,hawkweed,1195
31364,hawkyns,40
31365,haworth,1958
31366,hawse,1234
31367,hawsehole,21
31368,hawsepipe,116
31369,hawser,755
31370,hawser_bend,11
31371,hawthorn,1959
31372,hawthorne,2465
31373,hay,2109
31374,hay-scented,200
31375,hay-scented_fern,197
31376,hay_bacillus,12
31377,hay_bale,1518
31378,hay_conditioner,310
31379,hayastan,1597
31380,haydn,1982
31381,hayek,1406
31382,hayes,2118
31383,hayfield,2109
31384,hayfork,937
31385,hayloft,1627
31386,haym_salomon,131
31387,haymaker,1992
31388,haymow,135
31389,hayrack,1350
31390,hayrig,72
31391,hays,2340
31392,hayseed,1540
31393,hayti,1114
31394,haywire,1841
31395,haywood,1539
31396,hazan,1401
31397,hazard,1818
31398,hazardia_cana,21
31399,haze,2085
31400,hazel,2450
31401,hazel_alder,293
31402,hazel_mouse,134
31403,hazel_tree,1239
31404,hazelnut,1853
31405,hazelnut_tree,432
31406,hazelwood,1373
31407,hazlitt,1308
31408,hazmat,2440
31409,hb,2858
31410,hcfc,1399
31411,hcg,1966
31412,hdl,2055
31413,hdl_cholesterol,1207
31414,hdtv,2165
31415,he,2650
31416,he-goat,506
31417,he-huckleberry,28
31418,he-man,1848
31419,head,2763
31420,head-shrinker,248
31421,head_cabbage,1064
31422,head_cabbage_plant,81
31423,head_covering,1953
31424,head_gasket,1982
31425,head_gate,1435
31426,head_honcho,1169
31427,head_lettuce,1248
31428,head_lice,1287
31429,head_linesman,139
