class_number,wordnet_id,label,uri,n_train,n_val,n_humans_train,n_humans_val,Nunique_humans_train,gender_skewness_train,age_min_train,age_max_train,n_women_train,mean_age_women_train,std_age_women_train,n_men_train,mean_age_men_train,std_age_men_train,age_min_val,age_max_val,Nunique_humans_val,gender_skewness_val,n_women_val,mean_age_women_val,std_age_women_val,n_men_val,mean_age_men_val,std_age_men_val,age_min,age_max,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit,mean_nsfw_train,mean_nsfw_val,std_nsfw_train,std_nsfw_val,mean_top1_train_r50,mean_top1_val_r50,mean_top5_train_r50,mean_top5_val_r50,pred_train_r50,pred_val_r50,mean_top1_train_nnm,mean_top1_val_nnm,mean_top5_train_nnm,mean_top5_val_nnm,pred_train_nnm,pred_val_nnm,class_number_umap,label_renamed_glove,umap_x,umap_y
467,n02927161,"butcher shop, meat market",http://wordnet-rdf.princeton.edu/wn30/02927161-n,1300,50,154,4,170,-1.4109850951162213,13.0,73.0,36.0,23.194444444444446,7.367183778445928,134.0,31.828358208955226,9.119528842369645,19.0,33.0,4,-1.1547005383792517,1.0,33.0,,3.0,25.66666666666667,5.859465277082316,13.0,73.0,8538,297,1300,33.89614030081264,11.615252529592675,0.5762823123493668,297,1300,0.7086536911259769,0.372793751130032,-0.8980539206491293,0.06429220931865075,0.06780542979962774,0.1462528784441201,0.12897515968706386,0.88,0.76,0.9792307692307692,0.88,[467 467 467 ... 467 467 467],"[467 467 467 467 467 467 467 467 576 467 467 467 762 467 467 728 467 467
 467 467 467 121 467 467 987 467 500 467 467 467 467 467 467 467 467 463
 391 467 467 467 467 467 962 467 467 582 467 949 582 467]",0.8869230769230769,0.8,0.9723076923076924,0.9,[467 467 467 ... 467 467 467],"[467 467 467 467 467 467 467 467 467 467 467 415 762 467 467 467 467 467
 467 467 467 341 766 467 467 467 982 467 467 467 467 467 467 467 467 766
 145 467 467 582 467 467 963 467 467 467 467 467 582 467]",467,"butcher shop, meat market",2.0716956000000004,6.166549
468,n02930766,"cab, hack, taxi, taxicab",http://wordnet-rdf.princeton.edu/wn30/02930766-n,1300,50,10,0,10,-0.8728715609439693,19.0,47.0,3.0,35.333333333333336,10.115993936995679,7.0,30.857142857142854,7.646972634722219,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,47.0,2259,26,1300,39.724610529757705,12.843557140750256,0.257254177136904,26,1300,0.8901892872527242,0.24790992540326706,-2.6117872000914346,0.017902071386446387,0.031210796738378118,0.06489570939442232,0.10942339529738526,0.8207692307692308,0.74,0.956153846153846,0.88,[803 654 468 ... 468 468 468],"[468 468 581 468 468 468 565 734 468 468 717 468 468 468 468 468 468 734
 468 468 468 468 468 468 468 468 511 468 468 682 468 468 779 468 609 468
 581 468 468 468 468 627 468 468 468 468 468 581 717 468]",0.8076923076923077,0.7,0.953076923076923,0.86,[468 468 468 ... 468 407 468],"[468 468 511 468 468 468 781 407 468 468 717 468 468 468 468 468 468 734
 468 468 468 468 436 468 626 468 511 468 468 873 468 468 468 468 654 468
 609 468 468 468 468 478 468 920 468 468 468 581 717 468]",468,"cab, hack, taxi, taxicab",4.548646,4.908273
469,n02939185,"caldron, cauldron",http://wordnet-rdf.princeton.edu/wn30/02939185-n,1300,50,46,4,57,-1.1819517616118724,6.0,57.0,14.0,24.214285714285715,8.001716848743934,43.0,30.953488372093023,10.995569428880787,16.0,68.0,5,-0.4082482904638628,2.0,26.0,14.142135623730953,3.0,46.0,20.297783130184442,6.0,57.0,2737,80,1300,31.429800853413223,13.585393775986974,0.6426066089067278,80,1300,0.5061050886637528,0.4113825395321724,0.03673420271838717,0.042131368895429545,0.07830541155286483,0.12302852188393525,0.1867442477623832,0.7192307692307692,0.36,0.926923076923077,0.74,[469 469 469 ... 469 469 469],"[469 467 398 469 666 926 891 541 756 909 926 828 469 987 827 515 935 469
 773 544 926 469 961 919 491 618 463 943 469 469 469 832 924 909 910 469
 856 469 544 827 469 469 469 469 469 469 577 909 469 469]",0.7453846153846154,0.56,0.9453846153846154,0.74,[469 469 469 ... 469 469 875],"[469 788 858 469 634 926 731 469 469 544 926 618 469 567 766 469 935 544
 469 544 926 469 961 863 467 469 469 909 469 469 469 858 469 909 910 469
 449 469 469 469 469 469 469 469 469 469 469 469 469 469]",469,"caldron, cauldron",-0.076042674,5.46662
470,n02948072,"candle, taper, wax light",http://wordnet-rdf.princeton.edu/wn30/02948072-n,1300,50,204,12,340,-1.1012913841680203,1.0,60.0,88.0,22.272727272727273,8.113742100122089,252.0,26.70634920634921,8.057134088878914,1.0,72.0,20,-0.6289709020331514,7.0,22.857142857142854,15.377782365353935,13.0,28.153846153846153,14.84276565562134,1.0,60.0,3831,385,1300,23.47698830016469,10.638506137305221,1.350266824635861,385,1300,0.5756647741930047,0.39155762900762375,-0.29572370625147376,0.05597338848244975,0.05323852852709934,0.13909191303917634,0.10268027158481896,0.8076923076923077,0.62,0.936923076923077,0.8,[470 470 470 ... 470 470 470],"[470 470 696 607 846 923 722 607 477 470 884 862 470 470 470 470 470 470
 496 971 532 470 470 497 470 470 470 470 470 470 470 532 470 762 470 415
 470 470 846 470 470 470 470 470 624 470 470 659 470 470]",0.8238461538461539,0.58,0.9307692307692308,0.78,[470 470 470 ... 470 470 470],"[749 991 618 607 470 923 470 607 526 470 562 626 470 470 470 470 470 470
 419 646 846 470 928 884 762 470 470 470 470 470 470 532 470 762 971 470
 470 470 753 470 470 470 470 470 453 470 470 964 470 470]",470,"candle, taper, wax light",1.3678286,4.5351973
471,n02950826,cannon,http://wordnet-rdf.princeton.edu/wn30/02950826-n,1300,50,15,0,18,-0.7071067811865475,17.0,48.0,6.0,29.83333333333333,6.968978882638881,12.0,30.08333333333333,9.755728697757153,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,48.0,2583,52,1300,31.89154414952839,10.561595681720778,0.6038980311836241,52,1300,0.7300944789581428,0.3718950254070902,-1.0204647478724762,0.03245372767103467,0.02860820240428438,0.10091504154826182,0.058034365419857924,0.8253846153846154,0.82,0.943076923076923,0.92,[471 847 471 ... 745 471 471],"[471 471 471 471 491 471 471 471 856 471 866 471 471 471 471 471 471 471
 471 471 471 730 471 471 562 471 471 471 471 471 730 471 856 471 471 471
 471  96 471 471 471 471 471 877 471 471 471 471 471 471]",0.833076923076923,0.84,0.943076923076923,0.9,[471 847 471 ... 471 471 471],"[471 471 471 471 920 471 471 471 694 471 471 471 471 471 471 403 471 471
 471 471 471 471 471 471 471 471 471 471 471 471 730 637 690 471 471 471
 471 596 471 471 471 471 471 520 471 471 471 471 471 471]",471,cannon,3.5695667,5.706900599999999
472,n02951358,canoe,http://wordnet-rdf.princeton.edu/wn30/02951358-n,1300,50,97,5,111,-1.1408922437619062,8.0,69.0,28.0,23.357142857142854,7.8041502999853805,83.0,31.83132530120482,10.029005831998226,18.0,45.0,6,-1.7888543819998313,1.0,18.0,,5.0,29.2,10.56882207249228,18.0,45.0,3777,308,1300,29.27906420546097,10.697841826578626,0.6922002268249723,308,1300,0.6580404717181866,0.38877577888874587,-0.5766728037084996,0.08615195195589335,0.04964763362713711,0.1848007743439416,0.06489504442713746,0.8769230769230769,0.92,0.9753846153846154,0.98,[472 472 472 ... 472 693 625],"[472 472 472 977 472 472 472 472 472 472 472 472 472 472 472 472 472 472
 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472
 472 472 472 472 472 472 977 472 472 472 408 472 472 433]",0.8730769230769231,0.94,0.98,1.0,[472 472 472 ... 472 472 625],"[472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472
 472 472 472 693 472 472 975 472 472 472 472 472 472 472 472 472 472 472
 472 472 472 472 472 472 977 472 472 472 472 472 472 472]",472,canoe,4.720317,6.438896700000001
473,n02951585,"can opener, tin opener",http://wordnet-rdf.princeton.edu/wn30/02951585-n,1300,50,23,0,26,-0.474341649025257,16.0,61.0,10.0,24.8,9.366607354497855,16.0,33.0625,11.39864758059774,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,61.0,1265,25,1300,29.52635784316373,8.609914419774926,1.0822417068763377,25,1300,0.6874188580363985,0.4244627424025183,-0.8877155807553583,0.0349073984084587,0.019745384520911725,0.12423115726572667,0.05800927500285589,0.6492307692307693,0.62,0.8638461538461538,0.86,[473 473 473 ... 473 473 473],"[473 473 784 473 473 473 600 473 902 473 626 473 473 902 473 473 473 473
 512 473 473 473 763 473 827 600 840 473 771 813 473 473 473 641 473 473
 777 840 473 473 473 731 550 473 473 746 423 473 473 473]",0.7023076923076923,0.62,0.9069230769230768,0.88,[473 473 473 ... 473 473 473],"[473 473 784 473 473 473 783 473 902 473 473 784 473 902 473 902 473 473
 512 473 473 473 473 464 960 902 473 673 473 512 473 473 473 644 473 473
 777 473 473 473 473 584 550 473 623 455 778 473 473 473]",473,"can opener, tin opener",3.2356822,4.914754
474,n02963159,cardigan,http://wordnet-rdf.princeton.edu/wn30/02963159-n,1300,50,307,19,318,-0.5618155712397099,3.0,72.0,116.0,25.38793103448276,7.473747155993714,202.0,33.896039603960396,10.623548617682069,12.0,46.0,19,-0.31980107453341583,8.0,24.75,11.13232102611901,11.0,30.363636363636363,10.102204979832148,12.0,46.0,1476,364,1300,28.039234262049884,10.201729727565857,1.1617196044146676,364,1300,0.21434539768385527,0.329720607160099,1.5607258132911466,0.2235164077316496,0.2636875994937602,0.2733732516829169,0.31268918012225266,0.7915384615384615,0.7,0.946153846153846,0.9,[474 474 474 ... 474 474 474],"[474 490 655 501 911 474 411 474 231 474 474 474 552 474 474 474 474 474
 982 474 824 474 474 474 474 474 735 474 474 474 474 806 824 885 474 474
 474 474 474 474 824 911 474 474 474 474 474 474 474 474]",0.8061538461538461,0.74,0.9376923076923076,0.86,[474 474 474 ... 474 474 474],"[474 474 474 568 735 474 474 474 231 474 474 474 655 474 474 474 474 474
 399 451 824 474 474 474 474 474 841 474 474 474 474 474 608 885 474 474
 474 474 474 658 824 841 474 474 474 474 474 474 474 474]",474,tweed,2.2500575,7.32437
475,n02965783,car mirror,http://wordnet-rdf.princeton.edu/wn30/02965783-n,1300,50,81,1,86,-1.1193037608669547,13.0,61.0,22.0,26.0,5.839112783226413,64.0,34.53125,8.983174307276945,57.0,57.0,1,0.0,,,,1.0,57.0,,57.0,57.0,2876,98,1300,26.19839981156665,8.171713189504425,1.4086047005321192,98,1300,0.6158295924340522,0.40710447732892746,-0.4697460998078088,0.027700766363854646,0.015729899669472615,0.10446411335242572,0.06995222015651062,0.9246153846153846,0.92,0.9807692307692308,0.96,[475 475 475 ... 475 475 475],"[475 475 475 475 475 475 475 475 475 475 475 475 475 475 475 475 475 475
 475 475 475 475 475 475 475 475 475 475 475 511 475 475 475 475 475 475
 475 475 475 475 475 475 475 916 475 306 475 868 475 475]",0.9515384615384616,0.92,0.9815384615384616,0.94,[475 475 475 ... 475 475 475],"[475 475 475 475 475 475 475 475 475 475 475 475 475 475 475 475 475 475
 475 475 475 475 475  15 475 475 475 475 475 479 475 475 475 475 475 475
 475 475 475 475 475 475 475 604 475 475 475 662 475 475]",475,car mirror,4.1584487,4.897709
476,n02966193,"carousel, carrousel, merry-go-round, roundabout, whirligig",http://wordnet-rdf.princeton.edu/wn30/02966193-n,1300,50,284,8,393,-0.3354082119668643,4.0,57.0,164.0,23.31707317073171,8.918689343282182,229.0,27.7117903930131,8.523182567484945,14.0,49.0,14,-0.5962847939999442,5.0,18.0,4.69041575982343,9.0,31.444444444444446,10.199400853862828,4.0,57.0,9567,608,1300,23.45266206374175,11.715853504682029,0.9255280336301314,608,1300,0.4752098557211479,0.3698372742167785,0.1831988673424456,0.0765415885382922,0.0892750687582884,0.1543010308732339,0.2011810203481229,0.9084615384615384,0.88,0.9607692307692308,0.98,[476 476 476 ... 476 708 476],"[476 476 476 476 857 476 476 476 476 476 476 476 476 476 476 476 476 476
 476 476 476 476 476 476 476 476 476 467 879 476 476 476 476 476 476 476
 476 476 476 476 476 880 476 792 476 476 476 562 476 476]",0.9553846153846154,0.96,0.9776923076923076,0.98,[476 476 476 ... 476 476 476],"[476 476 476 476 476 476 476 476 476 476 476 476 476 476 476 476 476 476
 476 476 476 476 476 476 476 476 476 476 476 476 476 476 476 476 476 476
 476 476 476 879 476 476 476 476 476 476 424 476 476 476]",476,"carousel, carrousel, merry-go-round, roundabout, whirligig",2.8725681,5.899893
477,n02966687,"carpenter's kit, tool kit",http://wordnet-rdf.princeton.edu/wn30/02966687-n,1300,50,3,0,3,0.7071067811865478,25.0,46.0,2.0,29.5,6.363961030678928,1.0,46.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,46.0,1507,8,1300,36.046312225911066,10.964173450112257,0.8381427466004621,8,1300,0.3117875959724184,0.3506236440496679,0.9203913684819802,0.012567918176380508,0.013763894499784685,0.05812586270764562,0.0362252976356452,0.7315384615384616,0.54,0.9184615384615384,0.82,[477 477 477 ... 477 477 477],"[494 527 784 477 477 477 473 519 477 477 587 477 596 477 487 791 477 496
 524 477 477 477 477 477 707 798 477 481 477 600 477 418 477 401 813 477
 477 477 477 477 477 636 477 754 626 477 732 477 477 512]",0.7715384615384615,0.64,0.933076923076923,0.84,[477 473 477 ... 477 477 477],"[477 632 477 512 477 477 473 409 477 477 587 477 473 477 761 677 477 477
 748 477 477 477 477 477 477 477 477 477 477 600 477 784 477 859 477 477
 477 477 477 477 587 662 477 550 845 477 732 477 477 611]",477,"carpenter's kit, tool kit",2.4806986,5.1989055
478,n02971356,carton,http://wordnet-rdf.princeton.edu/wn30/02971356-n,1300,50,30,0,39,-0.2585438449975097,6.0,58.0,17.0,23.411764705882355,8.12449093427868,22.0,29.5,9.38971068066885,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,58.0,1537,62,1300,25.435089044013022,12.401914491827991,1.034094352268633,62,1300,0.5613211616948843,0.3986415717068643,-0.15608648508901765,0.04064144852367912,0.04920536073088442,0.11829190677701745,0.11656314524652388,0.8407692307692308,0.62,0.9592307692307692,0.84,[478 478 478 ... 478 478 478],"[519 205 478 478 478 478 478 478 549 478 478 478 529 478 435 478 478 478
 478 478 492 478 742 478 478 478 446 478 478 879 637 726 478 478 478 700
 887 748 186 478 154 478 877 478 471 478 478 770 478 478]",0.7646153846153846,0.5,0.9153846153846154,0.82,[478 478 478 ... 478 478 478],"[519 478 478 478 478 478 446 478 478 435 859 478 641 478 896 478 478 478
 478 478 492 478 478 492 478 478 921 419 478 795 787 910 478 478 478 786
 637 516 186 519 154 519 478 588 873 478 786 770 434 478]",478,carton,1.6317879,5.4083815
479,n02974003,car wheel,http://wordnet-rdf.princeton.edu/wn30/02974003-n,1300,50,6,0,6,0.0,17.0,45.0,,,,6.0,33.0,10.256705123966467,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,45.0,2401,15,1300,28.887749021400538,9.080111552726454,1.6433242690368215,15,1300,0.7186670329421755,0.38943925377963934,-1.1842330600883777,0.012052229721053591,0.008326190969658,0.053171516532128364,0.01720722822651627,0.6392307692307693,0.36,0.936923076923077,0.8,[479 866 479 ... 479 479 817],"[717 479 479 468 581 656 479 581 479 479 479 436 656 479 818 665 436 479
 479 627 661 656 479 479 581 479 573 436 751 635 479 745 817 511 479 511
 817 581 479 581 479 817 511 751 817 479 612 479 408 751]",0.6753846153846154,0.44,0.9507692307692308,0.88,[479 586 479 ... 479 817 817],"[656 479 479 468 479 656 479 436 479 479 479 436 511 409 479 970 436 479
 479 627 661 751 479 479 479 479 573 511 751 635 479 479 817 468 479 511
 817 479 479 479 479 817 511 751 817 479 535 817 468 751]",479,car wheel,4.322166999999999,4.9756613
480,n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",http://wordnet-rdf.princeton.edu/wn30/02977058-n,1300,50,74,3,87,-1.4471361022898739,9.0,65.0,18.0,26.66666666666667,6.259111006224071,69.0,32.89855072463768,9.395156648877547,30.0,34.0,5,-1.5000000000000004,1.0,34.0,,4.0,32.25,1.707825127659933,9.0,65.0,1924,131,1300,32.01971312624489,10.605629313561577,0.7996578020986549,131,1300,0.622610340762229,0.4204798007271613,-0.4701117197898835,0.036837627929554966,0.028552784741841607,0.10746828227123807,0.06908520647593214,0.8369230769230769,0.76,0.95,0.86,[480 480 637 ... 480 480 480],"[480 480 637 480 480 480 480 480 480 880 480 480 480 747 475 782 480 480
 509 480 480 480 480 771 480 637 480 480 480 480 480 498 480 480 480 480
 480 480 799 480 903 480 480 480 480 480 553 480 480 480]",0.8623076923076923,0.82,0.9553846153846154,0.9,[480 480 480 ... 480 480 480],"[480 480 480 480 480 480 480 480 480 880 480 480 480 543 475 480 480 480
 509 480 480 480 487 480 480 480 480 480 480 480 480 637 480 480 480 480
 480 480 799 480 823 480 480 480 480 480 526 480 480 480]",480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",3.2240112,4.8043094
481,n02978881,cassette,http://wordnet-rdf.princeton.edu/wn30/02978881-n,1186,50,14,3,16,-2.2677868380553634,19.0,76.0,2.0,28.5,4.949747468305833,14.0,37.714285714285715,13.589750501069494,35.0,43.0,3,-0.7071067811865472,1.0,35.0,,2.0,39.0,5.656854249492381,19.0,76.0,1662,19,1186,30.47654387947793,8.316181338472145,0.3665294038434152,19,1186,0.7607345934957263,0.35860297218160825,-1.1407907057108873,0.013800171645772559,0.028128762881312924,0.06687984556149712,0.08205573148204852,0.7546374367622259,0.44,0.9021922428330524,0.86,[481 481 481 ... 481 481 732],"[481 481 772 767 844 481 710 848 916 453 620 481 481 482 453 481 414 482
 401 481 481 530 481 481 848 481 592 481 482 482 481 485 453 482 481 742
 481 481 893 710 481 721 481 481 677 893 481 481 480 481]",0.7866779089376054,0.56,0.9376053962900506,0.78,[481 481 732 ... 481 481 688],"[481 481 481 593 844 481 481 848 481 477 848 481 481 481 481 481 592 482
 482 481 481 592 481 481 482 481 848 848 481 482 481 848 453 848 481 485
 481 481 709 710 481 721 481 481 481 481 620 481 844 481]",481,cassette,3.7834617999999995,4.0299015
482,n02979186,cassette player,http://wordnet-rdf.princeton.edu/wn30/02979186-n,1300,50,10,0,10,-0.4082482904638627,16.0,49.0,4.0,25.25,8.539125638299666,6.0,36.833333333333336,9.282600210429546,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,49.0,1314,18,1300,30.537304136260204,11.865393973090924,0.8477044412107548,18,1300,0.6947916893081528,0.3924890560654775,-0.6958767440206184,0.010768965619420036,0.003425012264292059,0.055034672298874716,0.0052214954473405045,0.4961538461538462,0.28,0.9076923076923076,0.86,[482 482 482 ... 482 482 482],"[848 811 482 754 848 481 742 482 848 482 592 485 848 482 848 482 530 848
 482 482 695 754 482 848 571 848 732 481 482 581 485 848 848 757 485 848
 482 482 485 482 848 848 848 754 759 485 754 481 482 482]",0.4376923076923077,0.28,0.9146153846153846,0.9,[848 482 482 ... 482 482 848],"[485 848 482 848 485 481 818 482 848 848 592 482 848 482 848 848 754 848
 482 848 482 485 848 848 848 481 482 710 482 848 485 848 848 745 848 482
 482 482 662 848 848 848 848 754 482 482 485 481 482 485]",482,cassette player,3.6541386,4.0551085
483,n02980441,castle,http://wordnet-rdf.princeton.edu/wn30/02980441-n,1300,50,1,0,1,0.0,16.0,16.0,1.0,16.0,,,,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,16.0,1849,2,1300,25.973185338032177,8.717138285711826,0.0,2,1300,0.5159954205155366,0.4802379979889704,-4.4300200285287763e-16,0.003585593815468361,0.0030733002466638484,0.031456084507829024,0.007175867589951334,0.91,0.78,0.9930769230769232,0.94,[483 483 483 ... 483 682 483],"[483 483 483 483 483 483 483 483 483 483 483 483 483 483 743 698 483 483
 483 483 483 483 483 483 663 483 483 483 698 483 483 483 483 483 663 483
 483 663 698 698 888 974 483 483 832 483 483 483 483 483]",0.9015384615384616,0.76,0.9807692307692308,0.92,[646 483 483 ... 483 483 483],"[483 483 483 483 483 483 483 483 483 483 483 483 483 483 884 483 483 483
 483 483 483 483 483 483 663 483 483 483 698 663 483 483 483 483 663 483
 483 668 698 698 663 116 483 483 832 483 483 483 483 913]",483,castle,3.3120906000000003,6.956338400000001
484,n02981792,catamaran,http://wordnet-rdf.princeton.edu/wn30/02981792-n,1300,50,7,0,9,-1.3363062095621223,25.0,57.0,2.0,28.0,2.8284271247461903,7.0,35.857142857142854,10.334869317486495,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,57.0,1207,13,1300,25.400874039286307,4.943386396782189,-0.09523952659112868,13,1300,0.5638978351265761,0.4131519956177056,-0.18292437903501796,0.01533663123009346,0.007028088921360904,0.06842309591694222,0.011773279690921876,0.7453846153846154,0.64,0.966153846153846,0.98,[484 871 536 ... 484 484 484],"[484 484 871 871 484 780 484 484 871 484 536 814 871 484 484 871 484 484
 484 484 625 814 484 484 484 832 871 871 536 484 484 484 780 484 484 625
 871 484 484 871 484 484 484 484 484 484 484 484 484 484]",0.796923076923077,0.64,0.9892307692307692,0.94,[484 871 871 ... 484 484 484],"[484 484 484 871 484 724 484 484 871 484 871 814 484 484 484 871 484 871
 871 484 554 408 484 484 484 484 484 484 536 914 871 484 484 871 484 484
 871 484 484 871 871 484 484 484 484 484 484 484 484 814]",484,catamaran,4.9090147,6.4696107000000005
