,mean_top1_train,mean_top1_val,mean_top5_train,mean_top5_val,pred_train,pred_val
n03197337,0.78177727784027,0.56,0.9313835770528683,0.88,"[664 531 531 673 531 561 893 531 531 635 531 826 531 531 531 531 531 531
 531 531 531 531 531 409 531 704 737 507 531 530 531 531 771 531 826 531
 531 531 531 531 531 531 826 531 982 531 531 531 531 531 531 531 531 531
 531 890 530 531 531 531 531 409 531 531 774 531 531 531 531 531 531 531
 531 855 531 531 635 531 531 531 531 807 531 531 531 531 531 531 531 531
 710 531 777 531 844 531 464 826 778 531 531 531 826 531 531 531 478 626
 531 531 531 531 531 531 826 590 531 531 531 778 464 531 531 426 704 409
 531 512 531 531 531 531 784 531 531 531 531 531 531 531 531 531 826 531
 531 531 531 531 531 531 531 531 531 530 531 902 531 578 531 531 531 531
 531 531 531 424 531 531 531 531 531 531 531 531 531 531 530 531 531 409
 531 531 531 531 531 531 531 818 531 530 531 531 531 531 531 531 531 531
 531 531 531 531 531 635 482 531 826 531 531 531 531 826 531 531 531 531
 477 531 531 531 531 531 531 531 531 882 531 531 531 754 531 531 531 531
 481 531 531 531 531 531 826 826 531 531 530 531 531 531 531 401 531 531
 531 531 531 531 826 531 531 531 531 531 531 531 531 531 531 487 530 531
 531 531 531 531 531 531 424 414 531 531 531 531 531 531 531 531 531 530
 531 531 531 531 650 530 426 531 531 531 531 590 454 531 531 531 826 531
 531 531 818 531 531 530 531 531 531 531 826 531 531 464 626 754 531 531
 531 530 531 531 531 531 531 531 531 826 531 531  75 531 531 531 531 531
 531 707 531 531 531 531 531 531 531 531 531 826 785 455 531 531 531 420
 531 531 608 531 531 531 531 742 531 898 531 531 531 531 531 826 531 531
 531 530 531 531 531 531 531 531 626 531 531 531 531 999 531 531 531 531
 531 531 531 531 531 531 531 531 531 531 485 837 531 531 531 892 531 531
 531 531 531 531 531 531 531 655 531 531 531 531 622 531 531 531 531 531
 531 531 893 530 531 531 531 531 531 531 464 531 531 531 531 531 531 531
 531 531 531 826 767 531 409 531 531 464 531 531 531 531 531 531 530 696
 531 840 531 531 754 531 531 531 531 531 531 530 531 531 531 531 531 826
 531 778 530 531 531 531 635 531 455 531 531 531 531 531 531 531 531 531
 531 635 531 531 531 531 531 531 531 531 531 531 531 531 824 464 531 531
 531 531 531 531 531 531 531 531 531 531 531 673 531 531 531 531 531 531
 531 531 531 541 531 531 826 531 826 531 531 531 531 531 531 531 531 531
 531 531 531 531 826 531 531 531 531 531 531 531 531 531 531 531 531 637
 531 531 531 531 531 531 531 531 531 531 826 531 481 531 531 531 531 840
 531 531 819 531 531 530 531 531 710 426 531 531 531 516 531 531 826 531
 696 531 531 531 531 531 531 531 531 531 531 531 531 531 531 531 464 531
 487 531 426 531 531 531 531 531 531 531 710 531 531 774 531 531 606 531
 916 531 531 531 531 531 409 531 531 531 737 531 531 844 531 774 531 531
 531 531 826 531 531 531 531 650 531 531 531 531 426 531 531 826 531 531
 531 826 570 531 530 531 531 531 531 531 531 531 531 531 531 531 531 531
 531 531 531 531 531 696 531 531 531 530 531 530 531 531 531 531 531 531
 531 531 531 531 426 531 558 531 531 531 409 636 531 531 531 531 531 805
 409 531 531 531 531 464 531 531 531 531 531 531 531 531 531 531 531 531
 531 531 531 531 487 669 916 531 531 531 531 593 531 531 531 531 826 531
 531 518 530 531 826 826 531 531 531 650 650 531 531 455 531 531 531 531
 531 531 531 530 531 531 531 826 531 710 626 531 531 531 531 531 531 531
 418 531 531 531 507 531 531 531 531 531 531 531 531 531 531 531 531 531
 531 531 531 531 531 531 531 531 531 464 531 531 531 826 531 531 531 531
 531 531 531 778 531 531 531 531 882 507 531 826 531 531 531 523 531 531
 759 531 531 531 531 531 531 470 531 531 531 531 531 531 531 531 531 826
 448 531 531 409 778 531 531]","[531 531 531 531 826 477 826 409 464 531 826 530 531 826 531 826 531 531
 826 531 531 531 531 623 531 530 531 464 805 531 464 531 531 552 531 531
 531 531 826 531 440 507 531 531 692 531 826 844 531 531]"
n02169497,0.7538461538461538,0.58,0.9830769230769231,0.98,[304 301 304 ... 304 304 301],"[300 304 301 304 303 304 301  78 301 301 304 304 304 304 304 307 304 304
 301 304 304 301 301 304 305 304 989 306 301 304 304 304 301 304 304 304
 304 304 304 301 301 302 304 304 304 304 304 304 303 301]"
n01847000,0.9184615384615384,0.8,0.9846153846153847,0.94,[ 97  97  97 ...  97 134  97],"[ 97  97   7  97  98  97  98  97  97  97 141  97  97  97  97 360 141  97
  97  97  97  97  97  97  97 134  97  97  97  97  97  97  97  97  97  97
  97  83  97  97  97  99  97  97  97  97  97  97  97 240]"
n02028035,0.9153846153846154,0.92,0.99,0.96,[141 141 141 ...  58 141 141],"[141 141 141 141 141 141 141 141 141 141 141 141 142 141 141 141 141 141
 141 141 141 102 141 141 141 141 141 141 141 141 141  85 141 139 141 141
 141 141 141 141 141 141 141 141 141 141 141 141 141 141]"
n03124170,0.7292307692307692,0.62,0.9053846153846153,0.76,[445 515 515 ... 515 515 652],"[808 457 515 765 515 675 515 515 515 515 515 515 515 443 697 515 765 402
 515 693 515 391 515 788 515 515 999 515 515 515 515 999 515 515 515 652
 652 515 515 615 879 515 515 515 695 515 515 445 515 515]"
n02138441,0.9161538461538462,0.8,0.9753846153846154,0.92,[299 445  63 ... 299 336 299],"[299 299 299  82 299 299 299 299 299 299 299 299 299 299 299 299 299 299
 299 299 286 336 299 299 298 299 644 299 299 362 299 299 299 299 299 298
 331 299 299 299 299 299 299 299 299 299 298 299 298 299]"
n02111500,0.7376923076923076,0.7,0.953076923076923,0.9,[257 257 257 ... 257 348 257],"[257 169 257 257 257 256 257 489 257 257 348 257 222 257 222 257 257 257
 257 257 257 257 257 257 257 257 257 257 257 257 257 257 257 208 257 257
 248 222 169 257 267 169 257 257 208 257 257 257 267 258]"
n02769748,0.7646153846153846,0.28,0.9292307692307692,0.6,[414 721 414 ... 414 414 636],"[399 636 614 632 748 401 434 636 414 414 518 739 414 414 305 916 465 797
 414 414 414 636 636 982 414 636 788 709 865 414 672 652 872 884 414 615
 636 414 636 650 843 414 837 636 636 637 478 414 414 797]"
n04200800,0.7023076923076923,0.68,0.916923076923077,0.94,[725 851 788 ... 514 788 788],"[788 788 788 788 617 865 788 788 788 614 514 788 788 865 788 788 788 788
 788 788 788 788 794 788 788 788 637 788 774 424 723 788 788 788 788 766
 788 788 788 788 582 788 788 582 788 916 332 788 496 788]"
n04270147,0.4938461538461538,0.24,0.7838461538461539,0.64,[611 813 963 ... 813 477 844],"[828 813 419 964 767 813 674 813 813 813 813 929 910 677 813 567 772 418
 891 415 910 552 999 813 868 910 813 570 731 419 618 813 618 950 499 677
 910 924 748 910 567 772 813 600 813 876 910 399 909 910]"
n03063689,0.6907692307692308,0.62,0.9346153846153846,0.84,[505 505 504 ... 505 499 804],"[505 505 505 862 827 505 736 600 505 505 505 849 899 505 505 571 849 653
 505 804 505 505 846 849 505 505 505 505 899 423 505 505 849 505 505 505
 423 505 505 505 541 505 899 505 505 899 505 505 505 505]"
n01944390,0.7853846153846153,0.7,0.936923076923077,0.9,[988 113 113 ... 113 113 114],"[113 113 113 113 113 115 113 113 113 113 113 113 488 113 113 113 113 113
 619 113 113 124 113 947 113 113 113 988 989 113 114 113 319 113 783 113
 113 113 428 114 113 113 113 113 989 113 318 113 113 314]"
n02226429,0.7553846153846154,0.58,0.9684615384615385,0.94,[312 311 312 ... 311 311 311],"[312 311 312 312 311 311 311 311 311 799 311 311 311 311 312 311 312 322
  18 311 311 312 311 312 311  31 312 311 311 311 318 311 317 311  46 311
 311 311 311 311 312 311 312 312 311 311 311 312 312 312]"
n02395406,0.6430769230769231,0.48,0.9415384615384615,0.82,[341 341 341 ... 341 341 341],"[342 341 341 341 342 341 441 947 341 212 341 342 580 366 491 341 342 341
 338 341 341 341 342 361 342 341 344 491 106 343 341 646 298 341 341 341
 341 341 342 341 703 341 341 491 341 341 341 342 342 298]"
n03124043,0.6907692307692308,0.58,0.8815384615384615,0.76,[514 514 514 ... 514 514 514],"[514  51 514 514 806 788 514 514 514 608 630 514 514 515 514 562 514 514
 514 514 514 494 514 308 514 806 514 514 843 514 490 195 502 514 514 708
 523 514 514 514 514 502 514 514 420 444 514 514 843 445]"
n03188531,0.696923076923077,0.6,0.9153846153846154,0.74,[529 849 529 ... 529 529 529],"[420 520 428 529 529 529 739 529 529 529 529 929 529 431 529 478 529 529
 219 529 785 529 463 850 982 529 529 529 843 151 529 529 982 797 529 529
 529 529 721 529 529 529 529 999 876 529 529 529 529 842]"
n01698640,0.806923076923077,0.8,0.9646153846153847,0.94,[977  49  50 ...  50  50  50],"[ 50  50  50  50  50  50  50  50  50  50  50  50  50  50  50  50  50  50
  50 234  49  50  50  49  50  50  50  50  50  50  50  50  50 131  50  50
  50  49 307  50  50  50  50 490  50  50  58  30 776  50]"
n02279972,0.98,0.9,0.9984615384615385,0.92,[323 323 323 ... 323 323 323],"[323 323 660 323 323 323 323 323 323 323 323 323 323 306 323 323 323 323
 323 323 323 323 323 323 323 311 815 323 323 323 323 323 536 323 323 323
 323 323 323 323 323 323 323 323 323 323 323 323 323 323]"
n04136333,0.7238461538461538,0.6,0.9261538461538461,0.88,[529 775 775 ... 578 775 463],"[735 672 706 775 775 775 857 552 775 775 775 775 775 775 641 775 879 775
 775 831 775 775 775 775 467 775 655 775 775 775 775 775 483 775 570 639
 552 775 758 775 735 775 793 552 558 775 775 775 775 689]"
n15075141,0.7269230769230769,0.54,0.9153846153846154,0.8,[534 999 999 ... 700 999 999],"[700 792 896 999 999 999 789 982 999 999 716 700 700 999 999 861 999 999
 467 876 999 700 861 700 333 999 435 921 753 999 999 731 455 999 999 999
 280 999 999 999 999 999 999 999 999 711 999 999 999 861]"
n04111531,0.8523076923076923,0.84,0.963076923076923,0.96,[766 766 766 ... 766 766 766],"[827 766 766 415 766 766 766 766 766 766 766 766 766 556 766 766 766 766
 766 766 766 766 766 677 766 766 766 766 766 467 766 766 766 766 766 859
 766 766 488 766 766 766 766 862 766 766 766 766 766 766]"
n02786058,0.6661538461538462,0.66,0.833076923076923,0.88,[459 886 916 ... 419 419 523],"[419 845 419 419 918 419 673 419 419 785 903 419 549 419 419 617 435 464
 419 419 419 419 419 419 419 419 419 419 611 504 630 419 419 929 419 419
 419 419 419 963 419 419 419 658 676 419 419 419 719 419]"
n04536866,0.6292307692307693,0.34,0.8453846153846154,0.64,[889 889 558 ... 889 889 889],"[118 822 495 683 889 486 223 889 401 491 881 683 432 743 420 889 546 889
 889 889 889 889 776 683 457 889 526 791 889 889 486 401 432 486 881 491
 486 889 776 889 889 558 889 486 558 486 710 558 889 889]"
n03249569,0.7723076923076924,0.5,0.9407692307692308,0.84,[541 822 541 ... 541 541 541],"[541 541 541 671 457 558 470 541 541 541 420 541 541 614 541 541 541 541
 541 577 420 614 542 541 542 541 776 862 541 577 776 541 541 541 641 671
 746 819 541 819 542 541 439 400 699 541 541 541 541 542]"
n04133789,0.7830769230769231,0.66,0.943076923076923,0.84,[774 774 774 ... 774 774 774],"[774 774 774 774 774 774 788 774 770 774 750 774 774 774 529 774 774 443
 774 774 774 630 774 774 774 774 770 774 726 774 774 801 774 646 496 774
 774 828 597 774 774 774 774 774 774 502 419 459 539 774]"
n01914609,0.7315384615384616,0.54,0.9730769230769231,0.82,[108 108 108 ... 393 329 108],"[108 113 973 108 973 393 108 973 108 108 991 108 985 108 108 552 108 108
   1 983 108 108 973 108 108 973 991 108 108 108 119 973 108 108 108 108
 393 108 971 108 946 108 108 107 973 108 108 329 973 116]"
n02412080,0.74,0.68,0.9623076923076923,0.96,[348 348 348 ... 348 348 348],"[348 348 349 348 348 348 348 348 209 348 341 348 348 349 348 348 348 348
 348 348 348 348 348 519 348 348 349 349 349 349 348 349 349 349 348 341
 348 349 348 348 348 349 348 348 348 348 348 348 348 355]"
n02018207,0.9307692307692308,0.86,0.9776923076923076,0.98,[136 137 137 ... 137 137 137],"[137 137 137 148 137 137 137 137  99 137 137 137 137 137 137 137 137 137
  97  20  85 137 137 137 137 137 137 137 137 137 137 137 137 137 137 137
 137  22 223 137 137 137 137 137 137 137 137 137 137 137]"
n07714990,0.8661538461538462,0.92,0.9615384615384616,1.0,[937 937 937 ... 937 937 937],"[937 937 937 937 937 937 938 937 937 938 937 937 937 937 937 937 937 937
 937 504 937 937 937 937 937 937 937 937 937 937 937 937 937 937 937 937
 937 937 937 937 937 937 937 937 938 937 937 937 937 937]"
n04525305,0.8746153846153846,0.92,0.9715384615384616,0.96,[917 886 886 ... 886 760 886],"[424 886 886 886 886 886 886 886 886 886 886 886 886 886 886 886 737 886
 886 886 886 886 886 886 886 886 886 707 886 886 886 886 886 886 886 424
 886 886 886 886 886 886 886 886 886 886 886 886 886 886]"
n01930112,0.7976923076923077,0.84,0.9230769230769231,0.94,[111 531 111 ... 111 111 111],"[114 318 111 111 111 111 111 111 111 111 111 111 111 991 111 111 111 111
 563 111 111 111 111 111 111 111 111 111 111 111 111 111 375 111 111 111
 111 111 111 111 111 111 688 111 111 111 111 111 721  59]"
n03042490,0.9346153846153846,0.84,0.9907692307692307,0.96,[500 500 500 ... 500 500 500],"[500 500 500 500 500 972 500 500 500 884 500 500 972 825 500 500 500 500
 500 500 500 500 500 500 500 500 972 500 500 500 500 500 500 500 500 825
 500 500 500 500 500 500 500 500 500 500 500 600 884 500]"
n07871810,0.7369230769230769,0.54,0.9538461538461539,0.9,[923 766 962 ... 962 962 962],"[962 118 931 923 962 962 428 962 502 962 962 928 962 962 962 962 532 962
 962 935 991 962 962 962 963 962 962 962 962 962 928 935 962 962 962 962
 935 935 962 962 961 923 923 935 935 551 959 935 962 933]"
n04389033,0.8753846153846154,0.74,0.9784615384615385,0.96,[847 847 847 ... 847 847 652],"[847 586 847 847 517 847 847 847 847 471 847 847 847 847 847 847 847 536
 847 847 847 471 744 847 847 847 847 847 847 586 847 847 847 847 586 847
 847 408 847 847 847 847 847 847 586 847 408 820 586 847]"
n01950731,0.8776923076923077,0.9,0.9753846153846154,0.98,[115 115 115 ... 115 115 115],"[115 115 115 115 115 115 115 115 115 115 115 115 115 115 329 115 115 329
 115 115 115 115 115 115 973 115 115 115 115 115 115 115 115 115 115 115
 115 115 115 115 115 116 115 115 115 115 973 115 115 115]"
n13133613,0.6553846153846153,0.46,0.9376923076923077,0.96,[ 46 998 987 ... 987 998 998],"[987 987 998 998 987 987 998  47 998 987 998 998 998 998 998 987 998 987
 998 987 987 998 955 987 998 519 998 944 998 998 939 987 575 998 987 987
 987 998 813 987 987 987 998 124 987 998 987 998 998 998]"
n04553703,0.7876923076923077,0.84,0.96,1.0,[896 896 896 ... 896 896 648],"[896 896 896 896 896 435 896 896 435 896 896 896 896 896 463 896 896 896
 861 896 896 896 896 896 971 896 896 896 896 896 648 896 896 896 896 896
 896 896 896 896 435 896 896 648 896 896 896 896 896 896]"
n04557648,0.6653846153846154,0.4,0.8630769230769231,0.72,[804 898 898 ... 898 151 818],"[898 898 898 433 845 898 898 838 898 898 898 703 971 195 612 747 725 898
 898 899 898 819 585 454 737 428 898 463 405 898 767 898 671 898 737 898
 980 898 549 861 898 440 979 773 898 899 739 916 898 444]"
n01675722,0.7907692307692308,0.74,0.946923076923077,0.86,[38 60 38 ... 60 38 38],"[ 38  60  28  38  38  39  38  38  38  67  38  38 772  38  38  38  38  38
  38  38 213  38  38  38  38  38  38  38  68  38  38  56  38  38 125  38
  38  38  38 125  38  44  38  38  38  38  38  38  78  56]"
n02100735,0.77,0.62,0.9392307692307692,0.92,[308 212 212 ... 212 212 212],"[212 217 212 212 212 355 212 212 212 212 257 217 212 222 216 212 218 212
 212 212 785 212 212 212 212 216 247 212 212 212 212 219 212 162 212 265
 216 216 212 212 212 212 212 212 212 217 212 219 172 169]"
n02815834,0.7876923076923077,0.46,0.9392307692307692,0.6,[855 438 438 ... 438 631 692],"[868 883 647 438 722 438 438 438 647 441 898 845 438 691 438 441 438 438
 617 968 910 412 463 438 438 898 722 438 438 481 441 659 438 419 438 438
 728 438 438 883 438 737 438 572 438 441 504 438 438 438]"
n07717410,0.8315384615384616,0.8,0.9669230769230769,0.96,[941 941 941 ... 941 943 941],"[791 941 941 940 941 941 941 941 941 941 941 941 941 941 941 941 941 941
 941 939 942 941 941 952 941 998 941 941 941 941 941 941 941 941 939 941
 941 941 941 941 941 942 941 941 941 868 941 941 939 941]"
n01631663,0.9030769230769231,0.72,0.9738461538461538,0.78,[ 27  27  27 ...  27  27 114],"[ 27  27  27  27  27  27  27 455 114  27 113  27 114  27 330  27  27  27
  27  27  27  27  27  26 120  27  26  27  27  27  27  27  26  27  27  27
 658  27  26  27 119  27  26  27  27  27  27 677  27  27]"
n02096437,0.8295847750865052,0.8,0.9455017301038062,0.88,[194 194 194 ... 194 258 194],"[194 194 194 185 194 194 194 182 202 194 194 194 155 194 194 194 193 194
 194 194 228 194 194 153 194 194 194 194 194 194 219 194 194 194 202 203
 194 194 194 194 194 194 194 194 194 194 194 194 194 194]"
n03065424,0.8015384615384615,0.58,0.9315384615384615,0.88,[646 506 506 ... 506 506 535],"[616 703 506 646 884  59 506 506 489 112 506 844 506 113 710 429 600 506
 506 506 506 506 815 577 506 538 506 506 506 506 902 509 506 506 506 506
 538 506 920 506 506 506 506 506 646 827 506 506 506 506]"
n03763968,0.7653846153846153,0.66,0.9323076923076923,0.82,[652 652 652 ... 652 652 652],"[614 652 652 652 652 652 652 652 865 717 627 697 652 652 400 652 652 652
 776 652 652 652 652 715 652 652 865 652 847 652 652 847 652 652 400 652
 703 652 652  62 652 872 652 652 652 652 652 884 501 652]"
n02321529,0.8592307692307692,0.7,0.9638461538461538,0.88,[329 329 329 ... 310 329 329],"[329 801 102 973 329 329 329 116 110 329 329 329 329 329 329 329  65 329
 116 329 327 329 329 329 458 329 329 329 329 329 329 329 329 329 329 614
 126 329 329 954 329 329 973 329  61 329 329 329 649 329]"
n04462240,0.7138461538461538,0.52,0.9446153846153846,0.84,[865 355 865 ... 865 463 865],"[865 865 865 865 865 612 865 786 413 865 424 865 850 865 515 684 865 865
 509 711 865 865 509 865 865 865 865 865 611 886 850 865 509 865 860 865
 865 470 865 853 648 621 706 406 406 865 788 509 865 865]"
n03857828,0.8930769230769231,0.9,0.9507692307692308,0.94,[688 688 754 ... 688 688 688],"[688 688 688 688 688 688 688 613 688 688 688 688 688 688 754 688 922 688
 688 688 688 688 688 688 688 688 688 688 688 688 688 688 688 688 688 688
 688 688 688 664 688 688 688 688 688 771 688 688 688 688]"
n02123159,0.42,0.16,0.9492307692307692,0.8,[292 292 282 ... 285 282 281],"[281 292 281 259 359 281 281 281 281 281 281 292 282 281 340 292 104 213
 282 292 435 284 282 281 282 916 282 292 281 281 285 292 292 282 151 292
 797 292 287 292 282 292 287 281 281 281 291 285 281 282]"
n03874293,0.946923076923077,0.9,0.9815384615384616,0.96,[694 694 694 ... 694 694 694],"[694 694 694 694 694 694 694 694 694 694 694 694 449 694 900 694 694 854
 694 694 694 694 694 694 694 694 694 694 694 694 694 694 694 694 694 791
 694 694 694 694 694 694 694 694 694 694 694 554 694 694]"
n03344393,0.9238461538461539,0.96,0.9892307692307692,1.0,[718 554 554 ... 554 554 554],"[562 554 554 554 554 554 562 554 554 554 554 554 554 554 554 554 554 554
 554 554 554 554 554 554 554 554 554 554 554 554 554 554 554 554 554 554
 554 554 554 554 554 554 554 554 554 554 554 554 554 554]"
n02123045,0.7269230769230769,0.6,0.9384615384615385,0.88,[282 285 281 ... 281 281 281],"[282 287 281 281 281 281 526 725 281 285 285 281  90 281 283 281 223 285
 282 281 199 281 281 281 281 282 281 272 281 281 281 700 281 281 281 728
 281 285 281 282   6 572 281 281 281 281 281 281 281 281]"
